Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2014","2014","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2015","2015","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2014","2014","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2015","2015","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5511","Production","2520","Céréales, Autres","2014","2014","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5511","Production","2520","Céréales, Autres","2015","2015","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5511","Production","2520","Céréales, Autres","2016","2016","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5511","Production","2520","Céréales, Autres","2017","2017","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5511","Production","2520","Céréales, Autres","2018","2018","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5611","Importations - Quantité","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5611","Importations - Quantité","2520","Céréales, Autres","2015","2015","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5611","Importations - Quantité","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5611","Importations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5611","Importations - Quantité","2520","Céréales, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5072","Variation de stock","2520","Céréales, Autres","2014","2014","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5072","Variation de stock","2520","Céréales, Autres","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5072","Variation de stock","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5072","Variation de stock","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5072","Variation de stock","2520","Céréales, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5911","Exportations - Quantité","2520","Céréales, Autres","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5911","Exportations - Quantité","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5911","Exportations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5911","Exportations - Quantité","2520","Céréales, Autres","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5301","Disponibilité intérieure","2520","Céréales, Autres","2014","2014","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5301","Disponibilité intérieure","2520","Céréales, Autres","2015","2015","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5301","Disponibilité intérieure","2520","Céréales, Autres","2016","2016","Milliers de tonnes","12","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5301","Disponibilité intérieure","2520","Céréales, Autres","2018","2018","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5521","Aliments pour animaux","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5521","Aliments pour animaux","2520","Céréales, Autres","2015","2015","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5521","Aliments pour animaux","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5521","Aliments pour animaux","2520","Céréales, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5527","Semences","2520","Céréales, Autres","2014","2014","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5527","Semences","2520","Céréales, Autres","2015","2015","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5527","Semences","2520","Céréales, Autres","2016","2016","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5527","Semences","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5527","Semences","2520","Céréales, Autres","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5123","Pertes","2520","Céréales, Autres","2014","2014","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5123","Pertes","2520","Céréales, Autres","2015","2015","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5123","Pertes","2520","Céréales, Autres","2016","2016","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5123","Pertes","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5123","Pertes","2520","Céréales, Autres","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5170","Résidus","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5170","Résidus","2520","Céréales, Autres","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5170","Résidus","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5170","Résidus","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5170","Résidus","2520","Céréales, Autres","2018","2018","Milliers de tonnes","-3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5142","Nourriture","2520","Céréales, Autres","2014","2014","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5142","Nourriture","2520","Céréales, Autres","2015","2015","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5142","Nourriture","2520","Céréales, Autres","2016","2016","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5142","Nourriture","2520","Céréales, Autres","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2014","2014","kg","0.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2015","2015","kg","0.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2016","2016","kg","0.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2017","2017","kg","0.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2018","2018","kg","0.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2014","2014","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2015","2015","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2016","2016","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2017","2017","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2018","2018","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2014","2014","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2015","2015","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2014","2014","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2015","2015","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5611","Importations - Quantité","2520","Céréales, Autres","2014","2014","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5611","Importations - Quantité","2520","Céréales, Autres","2015","2015","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5611","Importations - Quantité","2520","Céréales, Autres","2016","2016","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5611","Importations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5611","Importations - Quantité","2520","Céréales, Autres","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5072","Variation de stock","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5072","Variation de stock","2520","Céréales, Autres","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5072","Variation de stock","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5072","Variation de stock","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5072","Variation de stock","2520","Céréales, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5911","Exportations - Quantité","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5911","Exportations - Quantité","2520","Céréales, Autres","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5911","Exportations - Quantité","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5911","Exportations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5911","Exportations - Quantité","2520","Céréales, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5301","Disponibilité intérieure","2520","Céréales, Autres","2014","2014","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5301","Disponibilité intérieure","2520","Céréales, Autres","2015","2015","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5301","Disponibilité intérieure","2520","Céréales, Autres","2016","2016","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5301","Disponibilité intérieure","2520","Céréales, Autres","2018","2018","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5521","Aliments pour animaux","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5521","Aliments pour animaux","2520","Céréales, Autres","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5521","Aliments pour animaux","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5521","Aliments pour animaux","2520","Céréales, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5170","Résidus","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5170","Résidus","2520","Céréales, Autres","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5170","Résidus","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5170","Résidus","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5170","Résidus","2520","Céréales, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5142","Nourriture","2520","Céréales, Autres","2014","2014","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5142","Nourriture","2520","Céréales, Autres","2015","2015","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5142","Nourriture","2520","Céréales, Autres","2016","2016","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5142","Nourriture","2520","Céréales, Autres","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2014","2014","kg","0.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2015","2015","kg","0.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2016","2016","kg","0.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2017","2017","kg","0.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2018","2018","kg","0.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2014","2014","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2015","2015","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2016","2016","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2017","2017","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2018","2018","Kcal/personne/jour","4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2014","2014","g/personne/jour","0.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2015","2015","g/personne/jour","0.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2014","2014","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2015","2015","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2520","Céréales, Autres","2014","2014","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2520","Céréales, Autres","2015","2015","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2520","Céréales, Autres","2016","2016","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2520","Céréales, Autres","2017","2017","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2520","Céréales, Autres","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2520","Céréales, Autres","2014","2014","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2520","Céréales, Autres","2015","2015","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2520","Céréales, Autres","2016","2016","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2520","Céréales, Autres","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5072","Variation de stock","2520","Céréales, Autres","2014","2014","Milliers de tonnes","-2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5072","Variation de stock","2520","Céréales, Autres","2015","2015","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
